212190,66,41,51,49,84,82,5,  Niklas Süle ,  德国 ,84,90,30,20,85,78,29,42,28,30,61,63,51,78,33,81,32,77,38,65,94,62,82,82,26,30,32,72,82,86,83,15,7,14,7,15,  右脚  ,2,3,2
211117,76,80,77,82,64,78,18,  Dele Alli ,  英格兰 ,84,90,68,83,77,84,76,83,71,53,76,85,77,76,74,85,62,77,69,89,71,80,84,67,86,84,68,86,60,63,57,7,6,9,11,8,  右脚  ,3,3,4
205600,75,64,71,71,84,80,5,  Samuel Umtiti ,  法国 ,84,90,69,51,74,80,70,69,72,63,73,76,74,75,68,80,66,83,87,79,80,74,80,86,58,58,61,75,81,87,85,15,10,14,12,15,  左脚  ,3,3,2
200316,83,80,83,86,48,82,0,  Timo Horn ,  德国 ,84,90,19,13,14,35,14,20,12,15,32,22,45,51,50,81,31,22,64,31,67,17,41,22,15,55,21,20,11,13,12,83,80,83,82,86,  左脚  ,2,3,1
211300,90,81,73,86,41,73,16,  Anthony Martial ,  法国 ,83,90,76,84,70,77,74,88,84,54,60,86,92,89,85,81,82,84,80,78,76,75,59,42,81,73,81,80,35,39,36,9,8,8,15,11,  右脚  ,3,3,4
213661,73,31,63,69,84,72,5,  Andreas Christensen ,  丹麦 ,82,90,49,36,80,78,25,68,32,22,75,73,74,72,63,80,62,31,74,69,72,20,73,82,32,62,36,80,83,88,85,10,12,8,6,8,  右脚  ,2,3,2
231677,92,78,74,83,39,74,16,  Marcus Rashford ,  英格兰 ,81,90,77,79,72,75,72,85,77,78,65,80,93,92,90,79,78,85,63,83,73,71,67,42,81,74,74,74,29,37,33,11,6,15,7,14,  右脚  ,2,4,4
235243,65,55,65,67,78,80,5,  Matthijs de Ligt ,  荷兰 ,79,90,57,44,79,73,40,67,48,55,69,73,62,67,60,74,44,83,80,74,85,62,77,75,44,64,40,72,78,80,76,12,11,11,12,10,  右脚  ,1,4,2
222737,83,78,79,86,26,64,23,  Malcom Filipe Silva de Oliveira ,  巴西 ,82,90,79,74,57,81,71,86,77,81,73,84,86,81,93,81,84,85,58,74,64,83,53,26,77,82,68,78,16,28,17,8,14,15,7,9,  左脚  ,2,4,4
177003,73,75,86,89,72,65,14,  Luka Modrić ,  克罗地亚 ,89,89,78,71,55,92,74,86,79,77,84,92,75,71,93,88,94,73,67,82,58,82,62,78,79,90,80,84,66,80,73,13,9,7,14,9,  右脚  ,4,4,4
168542,68,74,87,89,41,63,18,  David Josué Jiménez Silva ,  西班牙 ,89,89,83,73,54,92,80,87,82,76,81,91,72,65,92,85,89,71,66,81,56,73,55,46,86,93,73,92,27,50,29,1,1,1,1,1,  左脚  ,4,2,4
153079,86,88,76,89,23,74,25,  Sergio Agüero ,  阿根廷 ,89,89,70,91,74,81,85,89,82,72,63,89,90,83,86,89,91,88,80,77,76,83,63,24,91,83,83,90,13,20,12,13,15,6,11,14,  右脚  ,4,4,4
138956,74,46,56,59,90,85,5,  Giorgio Chiellini ,  意大利 ,89,89,58,33,84,59,45,58,60,31,59,57,68,78,59,82,64,78,89,68,91,49,92,88,28,50,50,82,92,92,90,3,3,2,4,3,  左脚  ,4,2,2
1179,89,88,74,84,46,90,0,  Gianluigi Buffon ,  意大利 ,89,89,13,15,13,37,17,26,20,13,35,28,49,43,55,80,49,39,75,39,69,13,38,28,12,50,22,70,10,11,11,89,88,74,90,84,  右脚  ,4,2,1
194765,86,85,79,87,37,70,25,  Antoine Griezmann ,  法国 ,88,89,82,88,86,81,87,87,84,75,75,86,87,86,90,90,80,81,87,78,64,82,69,35,91,77,72,86,32,30,28,14,8,14,13,14,  左脚  ,4,3,4
189509,73,75,85,90,62,63,14,  Thiago Alcântara ,  西班牙 ,88,89,72,69,58,91,90,90,85,77,90,92,78,68,90,84,86,75,75,75,59,82,57,78,83,86,75,83,49,64,65,6,11,7,9,13,  右脚  ,3,3,5
200145,64,69,74,72,86,87,10,  Carlos Henrique Venancio Casimiro ,  巴西 ,86,89,52,59,76,84,53,69,59,74,82,78,63,65,66,84,57,86,86,87,87,79,87,86,69,77,66,84,86,89,86,13,14,16,12,12,  右脚  ,3,3,2
197781,76,81,83,91,51,62,14,  Francisco Román Alarcón Suárez ,  西班牙 ,86,89,73,85,55,88,65,91,86,74,84,94,78,75,87,79,90,73,64,71,59,87,58,66,83,87,76,86,25,64,51,10,8,12,15,6,  右脚  ,3,3,4
210257,83,80,90,87,63,81,0,  Ederson Santana de Moraes ,  巴西 ,85,89,20,14,14,56,18,23,15,20,55,37,64,63,60,86,48,42,58,41,68,18,35,25,20,67,17,64,9,15,8,83,80,90,81,87,  左脚  ,2,3,1
225508,78,42,59,65,84,84,5,  Eric Bailly ,  科特迪瓦 ,84,89,51,33,81,72,42,63,46,43,56,68,75,80,63,78,63,55,84,78,85,48,87,85,47,54,46,74,82,85,85,14,14,10,9,8,  右脚  ,2,3,2
209499,74,65,76,76,83,85,10,  Fábio Henrique Tavares ,  巴西 ,84,89,79,66,75,82,30,75,71,45,77,81,73,75,71,80,69,75,77,93,82,53,85,83,68,73,91,80,80,88,85,13,12,6,8,8,  右脚  ,3,2,3
207865,76,38,69,70,85,76,5,  Marcos Aoás Corrêa ,  巴西 ,84,89,72,33,80,81,31,65,49,32,78,76,75,76,69,81,68,53,85,75,74,35,80,84,46,51,31,79,86,87,87,6,6,12,10,13,  右脚  ,3,3,2
198176,70,41,58,65,85,78,5,  Stefan de Vrij ,  荷兰 ,84,89,49,25,80,71,27,61,45,16,71,71,68,72,61,80,60,65,76,69,82,60,78,86,32,50,41,82,87,86,82,8,10,7,14,13,  右脚  ,3,4,2
198009,81,85,71,90,56,79,0,  Mattia Perin ,  意大利 ,84,89,11,11,12,33,19,19,15,13,31,23,57,56,70,79,30,23,75,30,52,17,25,19,12,44,21,58,14,12,19,81,85,71,79,90,  右脚  ,2,3,1
223848,71,75,78,81,75,84,14,  Sergej Milinković-Savić ,  塞尔维亚 ,83,89,60,74,86,84,68,84,78,72,83,86,68,73,66,77,59,83,85,85,88,80,73,78,79,85,38,79,69,77,69,7,10,7,16,7,  右脚  ,2,4,4
213565,85,77,82,85,62,70,16,  Thomas Lemar ,  法国 ,83,89,80,76,54,84,75,85,81,81,75,86,86,84,85,80,84,82,72,79,69,76,63,66,77,85,68,80,63,59,63,11,15,13,7,14,  左脚  ,3,2,3
229906,93,77,75,85,23,64,16,  Leon Bailey ,  牙买加 ,82,89,78,76,57,75,75,87,77,73,67,83,94,93,86,79,79,79,86,76,59,77,58,21,81,78,71,75,12,27,18,12,13,6,15,14,  左脚  ,1,4,4
224411,89,77,73,82,37,68,16,  Gonçalo Manuel Ganchinho Guedes ,  葡萄牙 ,80,89,70,74,60,75,73,83,76,70,62,80,88,89,85,81,76,83,65,83,62,80,67,50,77,80,69,78,25,34,30,9,12,11,9,9,  右脚  ,1,3,3
227796,91,68,72,85,33,58,23,  Christian Pulisic ,  美国 ,79,89,69,71,49,77,70,86,69,58,60,82,93,90,90,79,92,72,86,74,52,58,45,32,73,77,48,67,28,33,37,8,12,13,16,14,  右脚  ,2,4,4
220814,78,42,58,63,79,74,5,  Lucas Hernández ,  法国 ,79,89,68,36,80,70,23,55,38,28,63,71,76,79,70,75,67,62,83,68,74,47,79,78,31,37,34,66,77,80,81,10,7,8,14,10,  左脚  ,1,3,2
216393,53,79,80,77,68,71,14,  Youri Tielemans ,  比利时 ,79,89,76,73,57,80,78,76,84,74,80,81,52,53,67,75,76,88,65,73,71,88,70,71,74,83,76,81,64,72,69,6,8,10,14,12,  右脚  ,2,5,3
212151,81,75,73,86,44,75,0,  Thomas Strakosha ,  阿尔巴尼亚 ,79,89,18,18,11,26,11,14,14,12,22,15,41,46,31,74,47,18,49,23,56,14,20,24,18,49,21,26,11,18,12,81,75,73,75,86,  右脚  ,1,2,1
231691,78,77,71,79,46,76,0,  Alban Lafont ,  法国 ,77,89,13,6,13,52,9,14,13,12,38,10,48,45,55,64,53,23,73,40,70,9,20,17,4,45,16,45,5,14,12,78,77,71,76,79,  右脚  ,2,3,1
231478,83,74,59,76,30,77,25,  Lautaro Martínez ,  阿根廷 ,76,89,56,79,70,62,68,78,71,33,50,73,82,83,78,69,72,74,79,74,80,68,74,31,75,69,59,77,26,22,25,11,8,8,8,13,  右脚  ,1,4,4
236007,84,66,67,80,34,49,16,  Ezequiel Barco ,  阿根廷 ,74,89,61,67,33,75,43,83,60,61,54,74,90,79,82,70,86,71,43,69,40,61,46,33,68,73,75,75,41,26,39,7,7,5,10,7,  右脚  ,1,4,4
239981,69,68,45,70,21,55,25,  Jann-Fiete Arp ,  德国 ,69,89,36,74,63,50,65,69,39,38,34,69,71,67,77,73,68,66,54,55,65,58,31,16,74,57,55,58,16,17,20,14,12,10,7,11,  右脚  ,1,3,3
219683,73,76,78,78,76,81,14,  Corentin Tolisso ,  法国 ,82,89,67,75,82,85,62,77,66,73,82,80,77,69,77,82,73,82,89,86,77,78,81,76,79,79,70,74,72,78,71,7,10,14,9,14,  右脚  ,2,3,3
184941,86,83,79,89,43,78,27,  Alexis Sánchez ,  智利 ,88,88,81,84,70,79,83,90,79,78,73,87,88,84,92,87,87,84,85,86,72,82,80,50,85,82,77,86,30,44,35,10,10,15,12,13,  右脚  ,4,3,4
182493,67,48,65,63,88,79,5,  Diego Godín ,  乌拉圭 ,88,88,55,42,92,79,47,53,49,51,70,76,64,70,63,85,58,67,89,67,80,43,88,88,48,52,50,82,87,86,89,6,8,15,5,15,  右脚  ,3,3,2
179813,77,84,72,80,42,82,25,  Edinson Cavani ,  乌拉圭 ,88,88,70,85,89,78,85,80,77,76,50,82,75,78,81,91,59,86,88,92,75,79,84,48,93,77,84,84,24,45,27,12,5,13,13,10,  右脚  ,4,3,3
173731,94,87,83,84,57,76,23,  Gareth Bale ,  威尔士 ,88,88,86,87,86,85,80,87,86,85,80,85,93,95,78,85,65,91,85,76,80,90,65,59,86,79,76,85,51,55,52,15,15,11,5,6,  左脚  ,4,3,4
167948,88,84,68,90,63,83,0,  Hugo Lloris ,  法国 ,88,88,13,10,10,50,11,10,11,10,50,34,65,62,55,84,54,23,74,41,43,14,31,27,10,30,40,61,12,10,18,88,84,68,83,90,  左脚  ,4,1,1
162835,87,86,69,89,53,89,0,  Samir Handanovič ,  斯洛文尼亚 ,88,88,12,10,10,36,12,12,12,14,34,16,51,55,47,83,36,22,78,41,71,19,25,22,12,41,23,62,17,10,13,87,86,69,89,89,  右脚  ,3,2,1
198219,90,76,84,91,25,51,27,  Lorenzo Insigne ,  意大利 ,87,88,85,75,56,85,74,90,87,77,78,92,94,86,96,83,93,75,53,77,44,84,34,26,83,87,61,83,16,24,22,8,4,14,9,10,  右脚  ,3,3,4
184432,78,55,77,74,87,79,5,  César Azpilicueta Tanco ,  西班牙 ,86,88,80,46,76,81,51,69,68,58,80,79,77,79,75,87,73,68,76,88,74,60,82,85,62,74,66,78,89,89,87,13,9,10,6,5,  右脚  ,3,3,3
202652,93,73,76,87,46,64,23,  Raheem Sterling ,  英格兰 ,85,88,76,76,38,83,64,87,68,61,67,87,94,92,91,82,92,70,60,81,67,70,34,26,86,76,63,76,48,58,54,15,12,12,15,9,  右脚  ,3,3,4
201024,73,26,46,59,87,87,5,  Kalidou Koulibaly ,  塞内加尔 ,85,88,30,19,81,66,14,60,28,28,48,60,69,76,50,80,40,55,82,73,94,15,87,88,24,34,33,78,87,88,86,7,11,7,13,5,  右脚  ,3,2,2
193747,72,75,86,82,65,76,14,  Jorge Resurrección ,  西班牙 ,85,88,84,71,61,86,56,80,85,76,85,86,74,70,77,84,79,84,61,84,75,81,71,66,82,89,59,75,66,69,51,14,12,5,10,13,  右脚  ,3,4,3
192563,85,84,74,83,49,85,0,  Bernd Leno ,  德国 ,85,88,9,9,13,37,10,16,9,8,33,22,46,52,52,81,44,23,73,43,68,14,28,22,7,53,23,62,8,15,18,85,84,74,85,83,  右脚  ,3,4,1
216594,81,81,81,89,31,79,18,  Nabil Fekir ,  法国 ,84,88,83,81,49,82,77,90,81,78,75,89,80,81,86,78,91,84,67,80,82,79,73,28,82,80,77,89,21,39,25,15,9,8,14,15,  左脚  ,3,3,4
212622,73,67,83,82,78,73,3,  Joshua Kimmich ,  德国 ,84,88,90,66,72,85,61,79,81,61,80,85,77,69,83,84,83,75,79,85,65,67,74,79,78,79,44,81,78,80,79,8,15,7,15,15,  右脚  ,3,4,3
201153,83,80,71,80,24,74,25,  Álvaro Borja Morata Martín ,  西班牙 ,84,88,73,83,86,79,81,83,76,44,51,82,79,86,65,80,60,80,79,73,81,76,56,24,85,76,70,80,14,14,20,4,5,4,4,5,  右脚  ,3,4,3
220971,73,71,77,88,61,68,14,  Naby Keïta ,  几内亚 ,83,88,62,74,42,88,59,88,64,47,78,88,82,66,90,82,90,76,56,82,59,66,78,75,74,81,58,79,57,62,61,7,14,15,14,9,  右脚  ,2,4,4
212218,69,50,66,62,85,78,5,  Aymeric Laporte ,  法国 ,83,88,58,45,85,75,40,57,61,69,78,72,68,70,49,82,55,68,77,71,84,47,72,85,54,52,35,74,85,86,85,10,11,5,14,5,  左脚  ,2,3,2
209658,85,74,80,80,78,76,14,  Leon Goretzka ,  德国 ,83,88,75,72,75,84,68,80,76,75,79,82,85,85,76,84,72,77,67,86,68,78,84,82,79,82,60,81,74,79,78,13,8,15,11,9,  右脚  ,3,4,3
213331,72,27,58,58,82,78,5,  Jonathan Tah ,  德国 ,82,88,35,20,80,74,24,55,30,27,69,64,64,78,48,81,39,44,71,60,91,25,71,80,27,61,38,70,82,86,80,11,8,7,9,14,  右脚  ,2,4,2
212404,84,76,77,86,34,65,12,  Federico Bernardeschi ,  意大利 ,82,88,77,73,48,80,70,86,79,80,70,87,84,84,85,80,79,80,49,83,63,82,52,34,80,78,72,83,28,36,32,14,15,10,13,12,  左脚  ,2,3,4
212194,81,77,78,85,26,61,16,  Julian Brandt ,  德国 ,82,88,77,78,42,82,66,87,72,59,69,85,79,83,82,80,75,80,63,69,65,78,42,29,78,83,54,69,25,20,24,11,16,11,8,9,  右脚  ,2,4,4
211575,68,71,78,78,71,81,14,  André Filipe Tavares Gomes ,  葡萄牙 ,82,88,61,68,69,84,63,81,82,68,83,80,71,66,67,79,64,80,58,78,85,73,81,76,77,83,55,78,65,77,64,12,9,6,14,8,  右脚  ,3,4,3
207410,81,69,82,86,61,71,14,  Mateo Kovačić ,  克罗地亚 ,82,88,73,62,42,87,76,88,78,68,82,87,85,77,81,68,85,79,63,83,65,75,71,70,69,88,59,72,52,69,63,9,5,6,7,7,  右脚  ,3,4,4
232363,68,39,54,56,83,79,5,  Milan Škriniar ,  斯洛伐克 ,81,88,40,38,80,68,40,50,34,30,64,66,66,69,48,78,48,50,76,70,82,30,82,82,30,46,56,72,83,86,80,10,13,12,8,12,  右脚  ,1,4,2
212523,76,82,80,77,56,71,18,  Anderson Souza Conceição ,  巴西 ,81,88,78,80,77,81,76,79,86,87,77,78,75,76,76,79,60,84,53,76,72,87,65,58,86,77,71,74,46,62,42,13,11,13,12,10,  左脚  ,2,4,3
211320,66,39,53,64,84,75,5,  Daniele Rugani ,  意大利 ,81,88,40,33,80,65,35,64,45,25,59,65,62,69,59,78,53,58,81,68,80,39,72,86,28,50,36,70,84,86,82,5,10,5,5,5,  右脚  ,2,3,2
225850,74,37,65,69,80,82,5,  Presnel Kimpembe ,  法国 ,80,88,50,31,77,79,28,65,50,32,75,76,72,75,69,73,65,55,77,80,85,33,76,79,34,60,50,74,79,82,82,7,8,14,15,9,  左脚  ,2,2,2
220440,76,35,55,66,79,79,5,  Clément Lenglet ,  法国 ,80,88,36,23,75,75,24,60,25,27,69,75,75,76,62,78,60,58,79,75,80,35,80,80,47,43,43,74,78,81,80,10,10,9,12,7,  左脚  ,1,4,2
222509,68,61,76,81,70,64,14,  Daniel Ceballos Fernández ,  西班牙 ,78,88,70,62,37,80,57,82,69,61,78,83,72,65,72,78,73,57,52,66,60,63,76,76,73,80,55,71,70,77,74,12,15,16,7,13,  右脚  ,1,3,4
235790,78,63,74,79,40,58,18,  Kai Havertz ,  德国 ,77,88,69,66,61,80,66,81,59,46,73,77,77,79,78,77,71,62,69,67,60,57,40,31,73,80,49,73,39,42,38,6,8,11,10,12,  左脚  ,1,3,4
221551,79,42,67,70,77,74,5,  Emanuel Mammana ,  阿根廷 ,77,88,65,28,66,80,36,65,44,34,77,76,80,79,74,77,71,63,73,76,72,48,76,79,46,52,68,82,76,78,80,6,11,12,14,8,  右脚  ,1,2,3
229558,80,32,58,61,74,79,5,  Dayot Upamecano ,  法国 ,76,88,47,31,63,72,17,57,32,28,63,64,75,84,62,72,65,44,81,66,85,24,78,75,35,56,39,68,73,79,75,6,7,8,15,9,  右脚  ,1,3,2
224232,79,58,75,79,64,65,14,  Nicolò Barella ,  意大利 ,76,88,72,57,40,79,53,80,73,62,78,77,79,79,76,74,82,62,59,84,53,58,75,73,65,74,56,74,58,72,68,11,5,13,14,11,  右脚  ,1,3,2
234906,79,62,76,79,57,66,14,  Houssem Aouar ,  法国 ,75,88,70,67,54,81,59,80,73,59,74,79,79,79,79,75,80,59,62,73,63,56,66,59,71,78,51,78,53,62,56,14,6,11,7,10,  右脚  ,1,4,3
227535,70,54,71,77,65,71,14,  Rodrigo Bentancur ,  乌拉圭 ,75,88,58,48,62,83,42,78,44,49,73,81,66,74,67,70,68,63,70,84,66,62,66,66,59,73,50,76,60,72,64,8,7,14,14,12,  右脚  ,1,3,3
225116,76,70,65,77,45,74,0,  Alex Meret ,  意大利 ,74,88,15,17,19,29,20,16,20,21,22,22,41,48,37,68,48,21,68,29,65,17,22,22,20,21,21,25,14,21,12,76,70,65,74,77,  左脚  ,1,2,1
235883,86,66,66,73,64,63,27,  Ryan Sessegnon ,  英格兰 ,74,88,68,75,55,71,55,71,54,31,62,74,84,88,78,73,85,65,68,81,54,55,60,67,76,69,33,77,60,70,62,6,11,7,8,7,  左脚  ,1,3,3
237715,78,71,54,70,23,70,25,  Patrick Cutrone ,  意大利 ,74,88,48,76,72,68,68,70,68,42,34,72,76,79,69,70,69,72,75,68,76,58,54,14,80,52,68,70,16,20,18,10,7,7,10,5,  右脚  ,1,3,3
227055,94,69,75,86,44,60,12,  Gelson Dany Batalha Martins ,  葡萄牙 ,82,88,81,65,51,78,74,85,84,60,55,83,95,94,94,82,94,72,65,87,48,73,57,43,82,78,66,85,43,46,36,12,9,7,6,9,  右脚  ,3,3,5
220793,78,47,55,65,82,83,5,  Davinson Sánchez ,  哥伦比亚 ,82,88,36,40,81,75,28,63,30,27,64,70,76,80,62,77,55,74,74,79,86,44,85,78,34,44,44,75,83,83,86,9,7,10,6,15,  右脚  ,2,3,2
215785,92,77,72,85,29,70,12,  Keita Baldé ,  塞内加尔 ,81,88,75,80,58,76,68,85,70,52,64,87,93,92,82,76,78,78,67,73,76,74,54,31,79,74,60,79,17,29,28,12,8,13,8,15,  右脚  ,2,4,4
